	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	285811	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	81500	120972	39472					81571	09:08:06.343	1541578127824657															0	1		Fixation	150	599	512				22	612.0	532.0	607.0	456.0	609.0	494.0	609.0	494.0	163,71	147,24	162,51	167,40	163,11	157,32	226,45	228,24	584,80	288,30	229,05	581,60					630,20	630,20	3,11	3,38	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	285811	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	81500	120972	39472					81778	09:08:06.550	1541578128031382															0	2		Fixation	140	774	567	4,74	342,50		84	774.0	584.0	762.0	569.0	768.0	576.0	768.0	576.0	207,07	133,25	203,87	137,27	205,47	135,26	224,27	228,41	582,41	286,36	229,75	577,98					628,21	628,21	3,10	3,40	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	285811	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	81500	120972	39472					81948	09:08:06.720	1541578128201374															0	3		Fixation	223	809	722	4,07	282,68	300,18	135	803.0	753.0	811.0	683.0	807.0	718.0	807.0	718.0	214,89	87,81	217,05	106,56	215,97	97,19	226,79	229,29	580,76	288,68	230,10	577,21					626,96	626,96	3,00	3,18	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	285811	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	81500	120972	39472					82201	09:08:06.973	1541578128454574															0	4		Fixation	287	915	741	2,77	349,81	67,12	211	919.0	737.0	928.0	721.0	923.0	729.0	923.0	729.0	245,91	92,06	248,34	96,29	247,12	94,17	229,45	227,16	581,51	291,46	228,50	578,21					626,62	626,62	2,80	3,05	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	285811	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	81500	120972	39472					82518	09:08:07.290	1541578128771252															0	5		Fixation	160	1052	780	3,66	344,06	354,26	306	1056.0	844.0	1070.0	775.0	1063.0	809.0	1063.0	809.0	282,51	63,48	286,39	81,89	284,45	72,68	235,12	227,05	579,41	297,17	229,07	576,30					624,45	624,45	2,94	3,10	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	285811	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	81500	120972	39472					82701	09:08:07.473	1541578128954577															0	6		Fixation	87	1030	794	0,67	212,55	228,49	361	1022.0	725.0	1029.0	858.0	1025.0	791.0	1025.0	791.0	273,45	95,27	275,41	59,52	274,43	77,39	242,32	237,93	563,73	304,40	236,89	562,28					614,77	614,77	2,73	3,25	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	285811	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	81500	120972	39472					82794	09:08:07.566	1541578129047869															0	7		Fixation	240	1020	821	0,73	249,74	37,18	389	1018.0	805.0	1036.0	838.0	1027.0	821.0	1027.0	821.0	272,32	73,80	277,12	65,07	274,72	69,44	234,79	244,69	550,34	296,89	244,32	549,56					606,10	606,10	2,90	3,22	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	285811	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	81500	120972	39472					83108	09:08:07.880	1541578129361194															0	8		Fixation	160	793	321	14,78	114,35	224,61	483	791.0	309.0	792.0	278.0	791.0	293.0	791.0	293.0	211,71	207,07	211,82	215,18	211,77	211,12	223,85	243,73	551,28	285,49	244,72	548,26					607,00	607,00	3,06	3,33	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	285811	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	81500	120972	39472					83288	09:08:08.060	1541578129541144															0	9		Fixation	477	771	278	1,33	117,02	2,67	537	761.0	307.0	768.0	240.0	764.0	273.0	764.0	273.0	203,63	207,53	205,45	225,43	204,54	216,48	226,65	240,97	560,17	288,68	242,32	557,55					613,51	613,51	3,06	3,26	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	285811	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VO	81500	120972	39472					83794	09:08:08.566	1541578130047761															0	10		Fixation	337	865	259	2,64	11,46	254,44	689	869.0	295.0	876.0	203.0	872.0	249.0	872.0	249.0	232,43	210,63	234,30	235,53	233,37	223,08	225,38	235,20	550,24	287,27	239,83	546,72					602,13	602,13	2,89	3,12	0	0				
