	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86
0	0	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	517131	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	204725	321493	116768					204726	14:11:47.649	1542114764027966															0	1		Fixation	227	450	501				1	411.0	506.0	495.0	501.0	453.0	503.0	453.0	503.0	109,89	154,02	132,59	155,51	121,24	154,76	204,63	156,76	570,36	269,75	159,79	561,67					591,83	591,83	2,56	2,58	0	0				
1	1	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	517131	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	204725	321493	116768					204949	14:11:47.872	1542114764251276															0	2		Fixation	223	752	467	2,40	33,60		68	711.0	477.0	776.0	454.0	743.0	465.0	743.0	465.0	190,29	161,92	207,64	168,04	198,97	164,98	205,27	156,72	569,68	270,43	159,87	561,44					591,12	591,12	2,52	2,59	0	0				
2	2	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	517131	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	204725	321493	116768					205199	14:11:48.122	1542114764501325															0	3		Fixation	177	826	418	5,26	110,05	76,45	143	802.0	426.0	849.0	416.0	825.0	421.0	825.0	421.0	214,55	175,47	227,07	178,27	220,81	176,87	205,32	156,89	569,51	270,37	160,03	561,25					591,01	591,01	2,49	2,53	0	0				
3	3	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	517131	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	204725	321493	116768					205413	14:11:48.335	1542114764714555															0	4		Fixation	160	759	235	0,94	132,62	22,57	207	738.0	217.0	771.0	229.0	754.0	223.0	754.0	223.0	197,51	231,73	206,31	228,58	201,91	230,16	205,66	157,77	569,31	270,39	160,82	561,19					591,07	591,07	2,51	2,50	0	0				
4	4	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	517131	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	204725	321493	116768					205586	14:11:48.509	1542114764887891															0	5		Fixation	283	735	209	1,05	136,95	4,34	259	713.0	205.0	744.0	216.0	728.0	210.0	728.0	210.0	190,81	234,85	199,13	231,87	194,97	233,36	205,87	158,71	569,42	270,95	161,68	561,31					591,46	591,46	2,49	2,52	0	0				
5	5	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	517131	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	204725	321493	116768					205976	14:11:48.899	1542114765277838															0	6		Fixation	180	706	182	4,00	298,53	161,58	376	687.0	181.0	720.0	193.0	703.0	187.0	703.0	187.0	183,76	241,35	192,67	238,26	188,21	239,81	205,40	159,96	570,20	270,51	162,73	561,80					592,64	592,64	2,54	2,59	0	0				
6	6	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	517131	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	204725	321493	116768					206349	14:11:49.272	1542114765651174															0	7		Fixation	87	778	314	3,12	0,50	61,96	488	776.0	272.0	783.0	329.0	779.0	300.0	779.0	300.0	207,58	216,79	209,65	201,64	208,61	209,22	205,37	163,56	579,24	270,90	162,68	561,91					602,33	602,33	2,67	2,57	0	0				
7	7	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	517131	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	204725	321493	116768					206466	14:11:49.389	1542114765767768															0	8		Fixation	153	894	313	3,32	126,69	126,19	523	869.0	298.0	929.0	310.0	899.0	304.0	899.0	304.0	232,60	209,82	248,51	206,71	240,55	208,27	206,00	159,85	569,78	271,20	162,60	561,74					592,17	592,17	2,54	2,51	0	0				
8	8	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	517131	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	204725	321493	116768					206739	14:11:49.662	1542114766041100															0	9		Fixation	350	820	214	10,73	246,53	119,84	605	800.0	210.0	843.0	240.0	821.0	225.0	821.0	225.0	214,13	233,47	225,67	225,60	219,90	229,54	205,85	160,68	570,65	271,06	163,36	562,50					593,27	593,27	2,55	2,50	0	0				
9	9	n.a.	n.a.	n.a	n.a.	n.a.	n.a.	n.a.	517131	1920 x 1080		I-VT filter	Screen Recordings (1)	0	0	1920	1080	VS	204725	321493	116768					207136	14:11:50.059	1542114766437750															0	10		Fixation	320	661	579	12,35	308,43	61,91	724	634.0	601.0	674.0	576.0	654.0	588.0	654.0	588.0	169,71	128,59	180,44	135,18	175,07	131,89	207,52	161,48	571,75	272,28	163,64	563,55					594,43	594,43	2,51	2,44	0	0				
